,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Not started","Education,Out of school youth","Education,Out of school youth,female","Education,Out of school youth,male","Education,Post baccalaureate","Education,Postsecondary","Education,Preschool","Education,Special education"
836,125.807,7.44948,07/06/2018,"Thu - Jun 7, 2018",13:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
837,125.811,7.4491,08/06/2018,"Fri - Jun 8, 2018",12:30:00,THEFT,Magugpo East,Tagum City,Pick-Pocketing,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
838,125.677,7.287739999999999,08/06/2018,"Fri - Jun 8, 2018",20:40:00,PHYSICAL INJURIES,Cagangohan,Panabo City,Stabbing/Hacking,urban,18.74,1273,1112,"1,751",3929,41,2,511,326,186,12,245,1,2
839,125.655,7.2857,08/06/2018,"Fri - Jun 8, 2018",21:00:00,MURDER,Maduao,Panabo City,Stabbing/Hacking,rural,4.24,288,251,396,888,9,1,116,74,42,3,55,0,1
840,125.772,7.442539999999999,09/06/2018,"Sat - Jun 9, 2018",19:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
841,125.775,7.46586,10/06/2018,"Sun - Jun 10, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
842,125.807,7.451689999999999,09/06/2018,"Sat - Jun 9, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
843,125.759,7.3769,29/05/2018,"Tue - May 29, 2018",9:00:00,RAPE (Art. 266-A RC & R.A.8353),Bincungan,Tagum City,"Force, Threat and Intimidation",rural,3.25,532,409,475,"1,089",14,0,158,102,57,9,119,0,0
844,125.80799999999999,7.4387300000000005,11/06/2018,"Mon - Jun 11, 2018",14:50:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
845,125.79,7.4225,11/06/2018,"Mon - Jun 11, 2018",11:00:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
846,125.811,7.45782,11/06/2018,"Mon - Jun 11, 2018",16:40:00,ROBBERY,Magugpo North,Tagum City,Akyat Bahay,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
847,125.684,7.30227,12/06/2018,"Tue - Jun 12, 2018",17:20:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
848,125.61,7.396789999999999,14/06/2018,"Thu - Jun 14, 2018",16:35:00,THEFT,A. O. Floirendo,Panabo City,Salisi,urban,6.6,448,391,616,1383,15,1,180,115,66,4,86,0,1
849,125.682,7.30258,15/06/2018,"Fri - Jun 15, 2018",5:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Santo Niño (Pob.),Panabo City,Swpu (Stolen While Parked),urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
850,125.805,7.452160000000001,15/06/2018,"Fri - Jun 15, 2018",15:30:00,THEFT,Magugpo East,Tagum City,Cable/Electric Meter,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
851,125.818,7.44999,15/06/2018,"Fri - Jun 15, 2018",22:00:00,THEFT,Magugpo East,Tagum City,Plain Theft,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
852,125.815,7.458289999999999,16/06/2018,"Sat - Jun 16, 2018",4:30:00,THEFT,Magugpo North,Tagum City,Plain Theft,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
853,125.807,7.4222399999999995,16/06/2018,"Sat - Jun 16, 2018",4:00:00,ROBBERY,Visayan Village,Tagum City,Crowbar/Destroying Lock,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
854,125.821,7.436560000000001,16/06/2018,"Sat - Jun 16, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Taxi Hold-Up W/ Gun,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
855,125.8,7.44107,17/06/2018,"Sun - Jun 17, 2018",14:50:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
856,125.785,7.41565,17/06/2018,"Sun - Jun 17, 2018",21:45:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
857,125.82,7.46165,17/06/2018,"Sun - Jun 17, 2018",15:00:00,ROBBERY,Magdum,Tagum City,Crowbar/Destroying Lock,urban,7.86,"1,285",987,"1,149","2,632",35,0,383,246,138,23,287,1,1
858,125.77,7.408939999999999,17/06/2018,"Sun - Jun 17, 2018",20:24:00,PHYSICAL INJURIES,Canocotan,Tagum City,Shooting,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
859,125.824,7.42943,18/06/2018,"Mon - Jun 18, 2018",16:00:00,PHYSICAL INJURIES,Apokon,Tagum City,Stabbing/Hacking,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
860,125.805,7.44676,19/06/2018,"Tue - Jun 19, 2018",2:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Stabbing/Hacking,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
861,125.77799999999999,7.44365,19/06/2018,"Tue - Jun 19, 2018",3:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Crowbar/Destroying Lock,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
862,125.801,7.4265,19/06/2018,"Tue - Jun 19, 2018",1:57:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
863,125.806,7.43297,19/06/2018,"Tue - Jun 19, 2018",23:01:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
864,125.803,7.459919999999999,20/06/2018,"Wed - Jun 20, 2018",1:20:00,MURDER,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
865,125.774,7.468089999999999,20/06/2018,"Wed - Jun 20, 2018",1:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
866,125.709,7.12387,21/06/2018,"Thu - Jun 21, 2018",3:00:00,PHYSICAL INJURIES,San Agustin,Samal City,Stabbing/Hacking,rural,5.14,98,105,379,488,13,0,67,42,25,1,21,0,0
867,125.677,7.2930399999999995,15/06/2018,"Fri - Jun 15, 2018",17:00:00,THEFT,Gredu (Pob.),Panabo City,Qualified Theft,urban,22.51,1528,1335,"2,103","4,718",50,3,614,392,224,14,295,1,3
868,125.679,7.28742,21/06/2018,"Thu - Jun 21, 2018",16:00:00,PHYSICAL INJURIES,Cagangohan,Panabo City,Mauling,urban,18.74,1273,1112,"1,751",3929,41,2,511,326,186,12,245,1,2
869,125.804,7.44544,21/06/2018,"Thu - Jun 21, 2018",15:30:00,Drug Related Incident (RA 9165),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
870,125.803,7.45878,22/06/2018,"Fri - Jun 22, 2018",3:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
871,125.781,7.09455,20/06/2018,"Wed - Jun 20, 2018",16:05:00,THEFT,Aundanao,Samal City,Qualified Theft,rural,3.68,70,75,271,349,9,0,48,30,18,1,15,0,0
872,125.821,7.45397,22/06/2018,"Fri - Jun 22, 2018",3:00:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
873,125.69200000000001,7.3176,22/06/2018,"Fri - Jun 22, 2018",11:10:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,879,768,"1,210","2,715",29,2,353,225,129,8,170,0,2
874,125.68299999999999,7.3087100000000005,22/06/2018,"Fri - Jun 22, 2018",16:45:00,THEFT,San Francisco (Pob.),Panabo City,Salisi (Establishment),urban,17.46,"1,185","1,036","1,631","3,659",39,2,476,304,173,11,229,1,2
875,125.71,7.29638,23/06/2018,"Sat - Jun 23, 2018",0:20:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,387,338,533,1196,13,1,156,99,57,4,75,0,1
876,125.814,7.4588600000000005,23/06/2018,"Sat - Jun 23, 2018",6:00:00,THEFT,Magugpo North,Tagum City,Salisi,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
877,125.788,7.45665,23/06/2018,"Sat - Jun 23, 2018",22:13:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
878,125.802,7.4558,23/06/2018,"Sat - Jun 23, 2018",23:56:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
879,125.807,7.44988,23/06/2018,"Sat - Jun 23, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
880,125.68299999999999,7.30635,24/06/2018,"Sun - Jun 24, 2018",22:00:00,PHYSICAL INJURIES,San Francisco (Pob.),Panabo City,Stabbing/Hacking,urban,17.46,"1,185","1,036","1,631","3,659",39,2,476,304,173,11,229,1,2
881,125.698,7.16183,24/06/2018,"Sun - Jun 24, 2018",18:00:00,THEFT,Tambo,Samal City,Salisi (Cellphone),rural,12.49,239,255,920,1186,31,0,162,101,60,3,50,0,0
882,125.819,7.4518,22/06/2018,"Fri - Jun 22, 2018",20:30:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
883,125.773,7.44358,25/06/2018,"Mon - Jun 25, 2018",2:20:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
884,125.802,7.458710000000001,26/06/2018,"Tue - Jun 26, 2018",3:30:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
885,125.78399999999999,7.415260000000001,26/06/2018,"Tue - Jun 26, 2018",13:30:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
886,125.684,7.134119999999999,26/06/2018,"Tue - Jun 26, 2018",17:35:00,Drug Related Incident (RA 9165),Moncado (Pob.),Samal City,Not Indicated,rural,10.7,204,219,788,"1,016",26,0,139,86,52,3,43,0,0
887,125.772,7.44297,26/06/2018,"Tue - Jun 26, 2018",13:40:00,Drug Related Incident (RA 9165),San Miguel (Camp 4),Tagum City,Not Indicated,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
888,125.819,7.45943,27/06/2018,"Wed - Jun 27, 2018",1:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
889,125.805,7.4438699999999995,27/06/2018,"Wed - Jun 27, 2018",2:00:00,ROBBERY,Magugpo Poblacion,Tagum City,With Violence Against or Intimidation of Persons,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
890,125.801,7.4775,27/06/2018,"Wed - Jun 27, 2018",12:57:00,THEFT,La Filipina,Tagum City,Salisi (Establishment),urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
891,125.816,7.45748,27/06/2018,"Wed - Jun 27, 2018",20:45:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Stabbing/Hacking,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
892,125.806,7.43388,28/06/2018,"Thu - Jun 28, 2018",3:27:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
893,125.806,7.44797,23/06/2018,"Sat - Jun 23, 2018",4:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
894,125.77,7.44405,28/06/2018,"Thu - Jun 28, 2018",22:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
895,125.619,7.288310000000001,14/04/2018,"Sat - Apr 14, 2018",21:05:00,THEFT,Katualan,Panabo City,Plain Theft,rural,1.01,69,60,95,212,2,0,28,18,10,1,13,0,0
896,125.8,7.46197,29/06/2018,"Fri - Jun 29, 2018",18:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
897,125.806,7.4462,30/06/2018,"Sat - Jun 30, 2018",1:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
898,125.804,7.429289999999999,30/06/2018,"Sat - Jun 30, 2018",10:45:00,THEFT,Visayan Village,Tagum City,Salisi (Establishment),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
899,125.70700000000001,7.075830000000001,01/07/2018,"Sun - Jul 1, 2018",0:27:00,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,Stabbing/Hacking,urban,17.42,333,356,"1,284",1654,43,0,226,141,84,5,70,0,1
900,125.816,7.391839999999999,30/06/2018,"Sat - Jun 30, 2018",19:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
901,125.79899999999999,7.42507,30/06/2018,"Sat - Jun 30, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
902,125.803,7.44993,01/07/2018,"Sun - Jul 1, 2018",18:45:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
903,125.80799999999999,7.4178,01/07/2018,"Sun - Jul 1, 2018",20:00:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
904,125.78399999999999,7.4554100000000005,01/07/2018,"Sun - Jul 1, 2018",20:30:00,THEFT,Mankilam,Tagum City,Salisi,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
905,125.774,7.468710000000001,01/07/2018,"Sun - Jul 1, 2018",19:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
906,125.777,7.46365,01/07/2018,"Sun - Jul 1, 2018",19:52:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
907,125.805,7.44584,02/07/2018,"Mon - Jul 2, 2018",1:36:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
908,125.68299999999999,7.29679,02/07/2018,"Mon - Jul 2, 2018",15:50:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,613,536,844,"1,892",20,1,246,157,90,6,118,0,1
909,125.675,7.297289999999999,02/07/2018,"Mon - Jul 2, 2018",21:05:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,1528,1335,"2,103","4,718",50,3,614,392,224,14,295,1,3
910,125.82700000000001,7.42175,02/07/2018,"Mon - Jul 2, 2018",3:15:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
911,125.79899999999999,7.46065,02/07/2018,"Mon - Jul 2, 2018",15:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
912,125.82,7.4233899999999995,02/07/2018,"Mon - Jul 2, 2018",22:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
913,125.566,7.2903,01/07/2018,"Sun - Jul 1, 2018",22:00:00,PHYSICAL INJURIES,Malativas,Panabo City,Mauling,rural,3.27,222,194,305,685,7,0,89,57,32,2,43,0,0
914,125.82700000000001,7.426260000000001,02/07/2018,"Mon - Jul 2, 2018",2:00:00,ROBBERY,Apokon,Tagum City,Agaw-Armas,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
915,125.77,7.4099699999999995,03/07/2018,"Tue - Jul 3, 2018",7:00:00,PHYSICAL INJURIES,Canocotan,Tagum City,Shooting,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
916,125.78,7.390960000000001,02/07/2018,"Mon - Jul 2, 2018",18:30:00,RAPE (Art. 266-A RC & R.A.8353),San Isidro,Tagum City,"Force, Threat and Intimidation",rural,3.69,603,463,539,1236,16,0,180,116,65,11,135,0,0
917,125.69200000000001,7.3189,15/06/2018,"Fri - Jun 15, 2018",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Salvacion,Panabo City,Forcibly Taken,urban,12.95,879,768,"1,210","2,715",29,2,353,225,129,8,170,0,2
918,125.63799999999999,7.307930000000001,04/07/2018,"Wed - Jul 4, 2018",5:00:00,ROBBERY,Maduao,Panabo City,Hold-Up W/ Gun,rural,4.24,288,251,396,888,9,1,116,74,42,3,55,0,1
919,125.696,7.29162,04/07/2018,"Wed - Jul 4, 2018",10:50:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,387,338,533,1196,13,1,156,99,57,4,75,0,1
920,125.667,7.280480000000001,04/07/2018,"Wed - Jul 4, 2018",15:50:00,THEFT,J.P. Laurel,Panabo City,Qualified Theft,urban,8.93,606,530,834,"1,871",20,1,243,155,89,6,117,0,1
921,125.771,7.442880000000001,05/07/2018,"Thu - Jul 5, 2018",1:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Akyat Bahay),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
922,125.79799999999999,7.4462399999999995,05/07/2018,"Thu - Jul 5, 2018",3:00:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
923,125.74700000000001,7.1603,05/07/2018,"Thu - Jul 5, 2018",18:30:00,PHYSICAL INJURIES,Balet,Samal City,Stabbing/Hacking,rural,8.25,158,169,608,784,20,0,107,67,40,2,33,0,0
924,125.811,7.4492,05/07/2018,"Thu - Jul 5, 2018",17:30:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
925,125.79899999999999,7.45626,06/07/2018,"Fri - Jul 6, 2018",1:10:00,ROBBERY,Magugpo West,Tagum City,With Violence Against or Intimidation of Persons,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
926,125.802,7.4441,04/07/2018,"Wed - Jul 4, 2018",20:30:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
927,125.68,7.3183300000000004,06/07/2018,"Fri - Jul 6, 2018",15:15:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,urban,17.46,"1,185","1,036","1,631","3,659",39,2,476,304,173,11,229,1,2
928,125.67,7.27689,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,606,530,834,"1,871",20,1,243,155,89,6,117,0,1
929,125.69,7.31688,06/07/2018,"Fri - Jul 6, 2018",22:05:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,879,768,"1,210","2,715",29,2,353,225,129,8,170,0,2
930,125.72200000000001,7.0605199999999995,06/07/2018,"Fri - Jul 6, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),Cawag,Samal City,"Force, Threat and Intimidation",rural,7.39,141,151,544,701,18,0,96,60,36,2,30,0,0
931,125.802,7.426089999999999,06/07/2018,"Fri - Jul 6, 2018",3:30:00,THEFT,Visayan Village,Tagum City,Sungkit,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
932,125.806,7.434139999999999,07/07/2018,"Sat - Jul 7, 2018",7:35:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
933,125.81200000000001,7.449160000000001,07/07/2018,"Sat - Jul 7, 2018",14:30:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
934,125.818,7.450069999999999,07/07/2018,"Sat - Jul 7, 2018",12:30:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
935,125.822,7.43375,08/07/2018,"Sun - Jul 8, 2018",3:00:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
936,125.803,7.445819999999999,08/07/2018,"Sun - Jul 8, 2018",10:45:00,ROBBERY,Magugpo South,Tagum City,With Violence Against or Intimidation of Persons,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
937,125.81200000000001,7.44941,08/07/2018,"Sun - Jul 8, 2018",11:00:00,THEFT,Magugpo East,Tagum City,Qualified Theft,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
938,125.772,7.44567,08/07/2018,"Sun - Jul 8, 2018",22:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
939,125.573,7.397710000000001,27/06/2018,"Wed - Jun 27, 2018",3:00:00,MURDER,A. O. Floirendo,Panabo City,Shooting,urban,6.6,448,391,616,1383,15,1,180,115,66,4,86,0,1
940,125.67,7.2769699999999995,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,606,530,834,"1,871",20,1,243,155,89,6,117,0,1
941,125.685,7.302239999999999,08/07/2018,"Sun - Jul 8, 2018",12:05:00,THEFT,Santo Niño (Pob.),Panabo City,Pick-Pocketing,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
942,125.686,7.30625,08/07/2018,"Sun - Jul 8, 2018",15:00:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
943,125.689,7.28441,10/07/2018,"Tue - Jul 10, 2018",6:10:00,MURDER,San Pedro,Panabo City,Shooting,urban,5.7,387,338,533,1196,13,1,156,99,57,4,75,0,1
944,125.823,7.43422,08/07/2018,"Sun - Jul 8, 2018",5:16:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
945,125.77600000000001,7.44205,10/07/2018,"Tue - Jul 10, 2018",2:56:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
946,125.79899999999999,7.4462,10/07/2018,"Tue - Jul 10, 2018",10:19:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
947,125.804,7.43382,08/07/2018,"Sun - Jul 8, 2018",9:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
948,125.779,7.39162,10/07/2018,"Tue - Jul 10, 2018",7:45:00,Vehicular Traffic Accident,San Isidro,Tagum City,Not Indicated,rural,3.69,603,463,539,1236,16,0,180,116,65,11,135,0,0
949,125.81,7.44305,11/07/2018,"Wed - Jul 11, 2018",2:30:00,ROBBERY,Visayan Village,Tagum City,Hold Up,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
950,125.805,7.4473899999999995,11/07/2018,"Wed - Jul 11, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
951,125.758,7.37811,11/07/2018,"Wed - Jul 11, 2018",17:00:00,PHYSICAL INJURIES,Bincungan,Tagum City,Mauling,rural,3.25,532,409,475,"1,089",14,0,158,102,57,9,119,0,0
952,125.788,7.39037,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,603,463,539,1236,16,0,180,116,65,11,135,0,0
953,125.67299999999999,7.3165,12/07/2018,"Thu - Jul 12, 2018",21:00:00,ROBBERY,New Visayas,Panabo City,With Violence Against or Intimidation of Persons,urban,22.54,"1,530","1,337","2,106","4,724",50,3,615,392,224,14,295,1,3
954,125.788,7.3903300000000005,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,603,463,539,1236,16,0,180,116,65,11,135,0,0
955,125.677,7.085560000000001,14/07/2018,"Sat - Jul 14, 2018",3:00:00,Vehicular Traffic Accident,Limao,Samal City,Not Indicated,rural,7.13,136,146,526,677,17,0,93,58,34,2,29,0,0
956,125.706,7.12551,15/07/2018,"Sun - Jul 15, 2018",1:30:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,98,105,379,488,13,0,67,42,25,1,21,0,0
