,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Labor,Employed","Labor,Employed,female","Labor,Employed,male","Labor,In the Labor Force","Labor,In the Labor Force,female","Labor,In the Labor Force,male","Labor,Not in the Labor Force","Labor,Not in the Labor Force,female","Labor,Not in the Labor Force,male","Labor,Underemployed","Labor,Unemployed","Labor,Unemployed,female","Labor,Unemployed,male"
838,125.677,7.287739999999999,08/06/2018,"Fri - Jun 8, 2018",20:40:00,PHYSICAL INJURIES,Cagangohan,Panabo City,Stabbing/Hacking,urban,18.74,5482,1926,3556,5793,2040,3753,3928,2683,1245,845,311,114,197
839,125.655,7.2857,08/06/2018,"Fri - Jun 8, 2018",21:00:00,MURDER,Maduao,Panabo City,Stabbing/Hacking,rural,4.24,1239,435,804,1309,461,848,888,606,281,191,70,26,44
840,125.772,7.442539999999999,09/06/2018,"Sat - Jun 9, 2018",19:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
841,125.775,7.46586,10/06/2018,"Sun - Jun 10, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
842,125.807,7.451689999999999,09/06/2018,"Sat - Jun 9, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
843,125.759,7.3769,29/05/2018,"Tue - May 29, 2018",9:00:00,RAPE (Art. 266-A RC & R.A.8353),Bincungan,Tagum City,"Force, Threat and Intimidation",rural,3.25,1743,612,1131,1842,649,1193,1249,853,396,269,99,36,63
844,125.80799999999999,7.4387300000000005,11/06/2018,"Mon - Jun 11, 2018",14:50:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
845,125.79,7.4225,11/06/2018,"Mon - Jun 11, 2018",11:00:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
846,125.811,7.45782,11/06/2018,"Mon - Jun 11, 2018",16:40:00,ROBBERY,Magugpo North,Tagum City,Akyat Bahay,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
847,125.684,7.30227,12/06/2018,"Tue - Jun 12, 2018",17:20:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
848,125.61,7.396789999999999,14/06/2018,"Thu - Jun 14, 2018",16:35:00,THEFT,A. O. Floirendo,Panabo City,Salisi,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
849,125.682,7.30258,15/06/2018,"Fri - Jun 15, 2018",5:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Santo Niño (Pob.),Panabo City,Swpu (Stolen While Parked),urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
850,125.805,7.452160000000001,15/06/2018,"Fri - Jun 15, 2018",15:30:00,THEFT,Magugpo East,Tagum City,Cable/Electric Meter,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
851,125.818,7.44999,15/06/2018,"Fri - Jun 15, 2018",22:00:00,THEFT,Magugpo East,Tagum City,Plain Theft,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
852,125.815,7.458289999999999,16/06/2018,"Sat - Jun 16, 2018",4:30:00,THEFT,Magugpo North,Tagum City,Plain Theft,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
853,125.807,7.4222399999999995,16/06/2018,"Sat - Jun 16, 2018",4:00:00,ROBBERY,Visayan Village,Tagum City,Crowbar/Destroying Lock,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
854,125.821,7.436560000000001,16/06/2018,"Sat - Jun 16, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Taxi Hold-Up W/ Gun,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
855,125.8,7.44107,17/06/2018,"Sun - Jun 17, 2018",14:50:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
856,125.785,7.41565,17/06/2018,"Sun - Jun 17, 2018",21:45:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
857,125.82,7.46165,17/06/2018,"Sun - Jun 17, 2018",15:00:00,ROBBERY,Magdum,Tagum City,Crowbar/Destroying Lock,urban,7.86,4214,1480,2733,4452,1568,2884,3019,2062,957,650,239,88,151
858,125.77,7.408939999999999,17/06/2018,"Sun - Jun 17, 2018",20:24:00,PHYSICAL INJURIES,Canocotan,Tagum City,Shooting,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
859,125.824,7.42943,18/06/2018,"Mon - Jun 18, 2018",16:00:00,PHYSICAL INJURIES,Apokon,Tagum City,Stabbing/Hacking,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
860,125.805,7.44676,19/06/2018,"Tue - Jun 19, 2018",2:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Stabbing/Hacking,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
861,125.77799999999999,7.44365,19/06/2018,"Tue - Jun 19, 2018",3:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Crowbar/Destroying Lock,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
862,125.801,7.4265,19/06/2018,"Tue - Jun 19, 2018",1:57:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
863,125.806,7.43297,19/06/2018,"Tue - Jun 19, 2018",23:01:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
864,125.803,7.459919999999999,20/06/2018,"Wed - Jun 20, 2018",1:20:00,MURDER,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
865,125.774,7.468089999999999,20/06/2018,"Wed - Jun 20, 2018",1:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
866,125.709,7.12387,21/06/2018,"Thu - Jun 21, 2018",3:00:00,PHYSICAL INJURIES,San Agustin,Samal City,Stabbing/Hacking,rural,5.14,722,254,468,763,269,494,517,353,164,111,41,15,26
867,125.677,7.2930399999999995,15/06/2018,"Fri - Jun 15, 2018",17:00:00,THEFT,Gredu (Pob.),Panabo City,Qualified Theft,urban,22.51,6583,2313,4270,6956,2450,4506,4716,3222,1495,1015,373,137,236
868,125.679,7.28742,21/06/2018,"Thu - Jun 21, 2018",16:00:00,PHYSICAL INJURIES,Cagangohan,Panabo City,Mauling,urban,18.74,5482,1926,3556,5793,2040,3753,3928,2683,1245,845,311,114,197
869,125.804,7.44544,21/06/2018,"Thu - Jun 21, 2018",15:30:00,Drug Related Incident (RA 9165),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
870,125.803,7.45878,22/06/2018,"Fri - Jun 22, 2018",3:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
871,125.781,7.09455,20/06/2018,"Wed - Jun 20, 2018",16:05:00,THEFT,Aundanao,Samal City,Qualified Theft,rural,3.68,517,182,335,546,192,354,370,253,117,80,29,11,19
872,125.821,7.45397,22/06/2018,"Fri - Jun 22, 2018",3:00:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
873,125.69200000000001,7.3176,22/06/2018,"Fri - Jun 22, 2018",11:10:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,3789,1331,2458,4003,1410,2594,2714,1854,860,584,215,79,136
874,125.68299999999999,7.3087100000000005,22/06/2018,"Fri - Jun 22, 2018",16:45:00,THEFT,San Francisco (Pob.),Panabo City,Salisi (Establishment),urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
875,125.71,7.29638,23/06/2018,"Sat - Jun 23, 2018",0:20:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
876,125.814,7.4588600000000005,23/06/2018,"Sat - Jun 23, 2018",6:00:00,THEFT,Magugpo North,Tagum City,Salisi,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
877,125.788,7.45665,23/06/2018,"Sat - Jun 23, 2018",22:13:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
878,125.802,7.4558,23/06/2018,"Sat - Jun 23, 2018",23:56:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
879,125.807,7.44988,23/06/2018,"Sat - Jun 23, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
880,125.68299999999999,7.30635,24/06/2018,"Sun - Jun 24, 2018",22:00:00,PHYSICAL INJURIES,San Francisco (Pob.),Panabo City,Stabbing/Hacking,urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
881,125.698,7.16183,24/06/2018,"Sun - Jun 24, 2018",18:00:00,THEFT,Tambo,Samal City,Salisi (Cellphone),rural,12.49,1754,616,1138,1853,653,1200,1256,858,398,270,99,37,63
882,125.819,7.4518,22/06/2018,"Fri - Jun 22, 2018",20:30:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
883,125.773,7.44358,25/06/2018,"Mon - Jun 25, 2018",2:20:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
884,125.802,7.458710000000001,26/06/2018,"Tue - Jun 26, 2018",3:30:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
885,125.78399999999999,7.415260000000001,26/06/2018,"Tue - Jun 26, 2018",13:30:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
886,125.684,7.134119999999999,26/06/2018,"Tue - Jun 26, 2018",17:35:00,Drug Related Incident (RA 9165),Moncado (Pob.),Samal City,Not Indicated,rural,10.7,1502,528,974,1587,559,1028,1076,735,341,232,85,31,54
887,125.772,7.44297,26/06/2018,"Tue - Jun 26, 2018",13:40:00,Drug Related Incident (RA 9165),San Miguel (Camp 4),Tagum City,Not Indicated,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
888,125.819,7.45943,27/06/2018,"Wed - Jun 27, 2018",1:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
889,125.805,7.4438699999999995,27/06/2018,"Wed - Jun 27, 2018",2:00:00,ROBBERY,Magugpo Poblacion,Tagum City,With Violence Against or Intimidation of Persons,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
890,125.801,7.4775,27/06/2018,"Wed - Jun 27, 2018",12:57:00,THEFT,La Filipina,Tagum City,Salisi (Establishment),urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
891,125.816,7.45748,27/06/2018,"Wed - Jun 27, 2018",20:45:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Stabbing/Hacking,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
892,125.806,7.43388,28/06/2018,"Thu - Jun 28, 2018",3:27:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
893,125.806,7.44797,23/06/2018,"Sat - Jun 23, 2018",4:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
894,125.77,7.44405,28/06/2018,"Thu - Jun 28, 2018",22:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
895,125.619,7.288310000000001,14/04/2018,"Sat - Apr 14, 2018",21:05:00,THEFT,Katualan,Panabo City,Plain Theft,rural,1.01,296,104,192,313,110,203,212,145,67,46,17,6,11
896,125.8,7.46197,29/06/2018,"Fri - Jun 29, 2018",18:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
897,125.806,7.4462,30/06/2018,"Sat - Jun 30, 2018",1:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
898,125.804,7.429289999999999,30/06/2018,"Sat - Jun 30, 2018",10:45:00,THEFT,Visayan Village,Tagum City,Salisi (Establishment),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
899,125.70700000000001,7.075830000000001,01/07/2018,"Sun - Jul 1, 2018",0:27:00,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,Stabbing/Hacking,urban,17.42,2446,859,1587,2585,910,1674,1752,1197,555,377,139,51,88
900,125.816,7.391839999999999,30/06/2018,"Sat - Jun 30, 2018",19:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
901,125.79899999999999,7.42507,30/06/2018,"Sat - Jun 30, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
902,125.803,7.44993,01/07/2018,"Sun - Jul 1, 2018",18:45:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
903,125.80799999999999,7.4178,01/07/2018,"Sun - Jul 1, 2018",20:00:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
904,125.78399999999999,7.4554100000000005,01/07/2018,"Sun - Jul 1, 2018",20:30:00,THEFT,Mankilam,Tagum City,Salisi,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
905,125.774,7.468710000000001,01/07/2018,"Sun - Jul 1, 2018",19:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
906,125.777,7.46365,01/07/2018,"Sun - Jul 1, 2018",19:52:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
907,125.805,7.44584,02/07/2018,"Mon - Jul 2, 2018",1:36:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
908,125.68299999999999,7.29679,02/07/2018,"Mon - Jul 2, 2018",15:50:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,2641,928,1713,2790,983,1808,1892,1292,600,407,150,55,95
909,125.675,7.297289999999999,02/07/2018,"Mon - Jul 2, 2018",21:05:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,6583,2313,4270,6956,2450,4506,4716,3222,1495,1015,373,137,236
910,125.82700000000001,7.42175,02/07/2018,"Mon - Jul 2, 2018",3:15:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
911,125.79899999999999,7.46065,02/07/2018,"Mon - Jul 2, 2018",15:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
912,125.82,7.4233899999999995,02/07/2018,"Mon - Jul 2, 2018",22:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
913,125.566,7.2903,01/07/2018,"Sun - Jul 1, 2018",22:00:00,PHYSICAL INJURIES,Malativas,Panabo City,Mauling,rural,3.27,955,336,620,1010,356,654,685,468,217,147,54,20,34
914,125.82700000000001,7.426260000000001,02/07/2018,"Mon - Jul 2, 2018",2:00:00,ROBBERY,Apokon,Tagum City,Agaw-Armas,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
915,125.77,7.4099699999999995,03/07/2018,"Tue - Jul 3, 2018",7:00:00,PHYSICAL INJURIES,Canocotan,Tagum City,Shooting,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
916,125.78,7.390960000000001,02/07/2018,"Mon - Jul 2, 2018",18:30:00,RAPE (Art. 266-A RC & R.A.8353),San Isidro,Tagum City,"Force, Threat and Intimidation",rural,3.69,1978,695,1283,2090,736,1354,1417,968,449,305,112,41,71
917,125.69200000000001,7.3189,15/06/2018,"Fri - Jun 15, 2018",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Salvacion,Panabo City,Forcibly Taken,urban,12.95,3789,1331,2458,4003,1410,2594,2714,1854,860,584,215,79,136
918,125.63799999999999,7.307930000000001,04/07/2018,"Wed - Jul 4, 2018",5:00:00,ROBBERY,Maduao,Panabo City,Hold-Up W/ Gun,rural,4.24,1239,435,804,1309,461,848,888,606,281,191,70,26,44
919,125.696,7.29162,04/07/2018,"Wed - Jul 4, 2018",10:50:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
920,125.667,7.280480000000001,04/07/2018,"Wed - Jul 4, 2018",15:50:00,THEFT,J.P. Laurel,Panabo City,Qualified Theft,urban,8.93,2611,917,1694,2759,972,1787,1871,1278,593,403,148,54,94
921,125.771,7.442880000000001,05/07/2018,"Thu - Jul 5, 2018",1:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Akyat Bahay),urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
922,125.79799999999999,7.4462399999999995,05/07/2018,"Thu - Jul 5, 2018",3:00:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
923,125.74700000000001,7.1603,05/07/2018,"Thu - Jul 5, 2018",18:30:00,PHYSICAL INJURIES,Balet,Samal City,Stabbing/Hacking,rural,8.25,1159,407,752,1225,431,793,830,567,263,179,66,24,42
924,125.811,7.4492,05/07/2018,"Thu - Jul 5, 2018",17:30:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
925,125.79899999999999,7.45626,06/07/2018,"Fri - Jul 6, 2018",1:10:00,ROBBERY,Magugpo West,Tagum City,With Violence Against or Intimidation of Persons,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
926,125.802,7.4441,04/07/2018,"Wed - Jul 4, 2018",20:30:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
927,125.68,7.3183300000000004,06/07/2018,"Fri - Jul 6, 2018",15:15:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
928,125.67,7.27689,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2611,917,1694,2759,972,1787,1871,1278,593,403,148,54,94
929,125.69,7.31688,06/07/2018,"Fri - Jul 6, 2018",22:05:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,3789,1331,2458,4003,1410,2594,2714,1854,860,584,215,79,136
930,125.72200000000001,7.0605199999999995,06/07/2018,"Fri - Jul 6, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),Cawag,Samal City,"Force, Threat and Intimidation",rural,7.39,1037,364,673,1096,386,710,743,508,235,160,59,22,37
931,125.802,7.426089999999999,06/07/2018,"Fri - Jul 6, 2018",3:30:00,THEFT,Visayan Village,Tagum City,Sungkit,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
932,125.806,7.434139999999999,07/07/2018,"Sat - Jul 7, 2018",7:35:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
933,125.81200000000001,7.449160000000001,07/07/2018,"Sat - Jul 7, 2018",14:30:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
934,125.818,7.450069999999999,07/07/2018,"Sat - Jul 7, 2018",12:30:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
935,125.822,7.43375,08/07/2018,"Sun - Jul 8, 2018",3:00:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
936,125.803,7.445819999999999,08/07/2018,"Sun - Jul 8, 2018",10:45:00,ROBBERY,Magugpo South,Tagum City,With Violence Against or Intimidation of Persons,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
937,125.81200000000001,7.44941,08/07/2018,"Sun - Jul 8, 2018",11:00:00,THEFT,Magugpo East,Tagum City,Qualified Theft,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
938,125.772,7.44567,08/07/2018,"Sun - Jul 8, 2018",22:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
939,125.573,7.397710000000001,27/06/2018,"Wed - Jun 27, 2018",3:00:00,MURDER,A. O. Floirendo,Panabo City,Shooting,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
940,125.67,7.2769699999999995,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2611,917,1694,2759,972,1787,1871,1278,593,403,148,54,94
941,125.685,7.302239999999999,08/07/2018,"Sun - Jul 8, 2018",12:05:00,THEFT,Santo Niño (Pob.),Panabo City,Pick-Pocketing,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
942,125.686,7.30625,08/07/2018,"Sun - Jul 8, 2018",15:00:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
943,125.689,7.28441,10/07/2018,"Tue - Jul 10, 2018",6:10:00,MURDER,San Pedro,Panabo City,Shooting,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
944,125.823,7.43422,08/07/2018,"Sun - Jul 8, 2018",5:16:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
945,125.77600000000001,7.44205,10/07/2018,"Tue - Jul 10, 2018",2:56:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
946,125.79899999999999,7.4462,10/07/2018,"Tue - Jul 10, 2018",10:19:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
947,125.804,7.43382,08/07/2018,"Sun - Jul 8, 2018",9:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
948,125.779,7.39162,10/07/2018,"Tue - Jul 10, 2018",7:45:00,Vehicular Traffic Accident,San Isidro,Tagum City,Not Indicated,rural,3.69,1978,695,1283,2090,736,1354,1417,968,449,305,112,41,71
949,125.81,7.44305,11/07/2018,"Wed - Jul 11, 2018",2:30:00,ROBBERY,Visayan Village,Tagum City,Hold Up,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
950,125.805,7.4473899999999995,11/07/2018,"Wed - Jul 11, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
951,125.758,7.37811,11/07/2018,"Wed - Jul 11, 2018",17:00:00,PHYSICAL INJURIES,Bincungan,Tagum City,Mauling,rural,3.25,1743,612,1131,1842,649,1193,1249,853,396,269,99,36,63
952,125.788,7.39037,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,1978,695,1283,2090,736,1354,1417,968,449,305,112,41,71
953,125.67299999999999,7.3165,12/07/2018,"Thu - Jul 12, 2018",21:00:00,ROBBERY,New Visayas,Panabo City,With Violence Against or Intimidation of Persons,urban,22.54,6592,2316,4276,6966,2453,4513,4723,3226,1497,1016,374,137,236
954,125.788,7.3903300000000005,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,1978,695,1283,2090,736,1354,1417,968,449,305,112,41,71
955,125.677,7.085560000000001,14/07/2018,"Sat - Jul 14, 2018",3:00:00,Vehicular Traffic Accident,Limao,Samal City,Not Indicated,rural,7.13,1002,352,650,1059,373,686,718,490,227,154,57,21,36
956,125.706,7.12551,15/07/2018,"Sun - Jul 15, 2018",1:30:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,722,254,468,763,269,494,517,353,164,111,41,15,26
