,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population,crime_label
"Education,No grade completed",0.005392854466568035,-0.04789942802404094,-0.06851184019600182,0.02305907473543842,0.038071522351120546,-0.06074540311093704,0.08957291087220481,-0.08837108513152092,0.008755908690539658,0.037702871269358555,0.021991584618099545,,0.06452888061579456,-0.06618101275043353,0.30741584853190596,-0.02501894213089333,-0.0023610434550999705,-0.04184548642072051,0.07672887740195242,0.011810425111385758,-0.10562600329272608,0.01596093657765427,-0.10043201933949256,-0.017144938899161587,0.3926041941898654,-0.04480576760365805,0.09551689463153513,-0.035811749386224154,0.13436528235637082,0.062193594759326336,-0.20019789554433814,-0.13121071062252698,0.010234210695448422,-0.02058616238756789,-0.11353818691835904,-0.1214318659694363,-0.13591797445320183,-0.04450627922938892,0.22752108734091697,0.029021289069177298,0.4263665294598433,0.056309224136671526,0.16814053065483317,-0.03620889564115406,0.061284036916152515,-0.02528012081565744,0.11507508765698145,0.00676359480796159,-0.03423493931035222,0.9999296959065673,0.9999339489143858,0.9999336158931541,0.9999321697148987,1.0,0.9999303442810956,0.9984508553519035,0.9999374855873386,0.9999326973967976,0.9998355170474432,0.999932581824922,0.9998326341203216,0.9999325091129774,0.9999349990595945,0.999932805818863,0.9791720449645305,0.9999326994615465,0.999932430973121,0.9999321515210414,0.9999343681227538,0.9999338369473787,0.9999322976523983,0.9999325316336525,0.9999315839995436,0.9998682418302625,0.03953897347782177,0.0448384200066324,0.0407244765331873,0.03820620638928069,0.04150868258639319,-0.042836027787562396,-0.037933935519233776,-0.004413273526885338,0.024106854067850198,-0.1087201712149482,0.05767524554384877,-0.01578193747036916,0.0593792906209429,0.005456264344531361,0.07276043808280083,0.0651397971620631,-0.06330647164222486,-0.07612151540663152,0.07526451301120327,0.013191794938895284,-0.07324162136047281,-0.015169027177057644,-0.0014648324272094567,0.05792038909044543,-0.042790494045208766,0.04279049404520872,-0.5197674655321199,0.5197674655321199,0.9999330045048265,0.9999327988429045,0.9999319641353392,0.9999318939632088,0.9999319772556758,0.9999324177798022,0.9999304413225023,0.9999302521755443,0.999931784724441,0.9999303790695859,0.9999309921624192,0.9999375217240472,-0.16610024116616057
"Education,Out of school youth",0.004057823469617539,-0.04898002026216301,-0.06806917602966481,0.023280999858519114,0.03868581770127223,-0.06185812024171272,0.09044730932167509,-0.08970512195917722,0.008800624325425561,0.03937284796879836,0.021449400610411264,,0.06322530459379962,-0.06789956492417365,0.3043363742165639,-0.027027790910728936,-0.004010179134160208,-0.0436293571703003,0.0758084586865794,0.009185222012161197,-0.10673518756505587,0.0145144821745893,-0.10233591457151092,-0.017606529392746897,0.3895376676399064,-0.04570351615173647,0.09638844670057252,-0.037459309156257406,0.13347872433893704,0.05972203135013856,-0.20135552092240663,-0.13291117072664124,0.008344007523206522,-0.023163671130891985,-0.11513624378855088,-0.12240043586515839,-0.13961817662671333,-0.04640357942783108,0.2279729076411087,0.02567683817511802,0.4270166113111543,0.05503359422053216,0.16786697884971563,-0.03782876559670872,0.05994981425769172,-0.026357810954457352,0.11424062556685607,0.007343578207668649,-0.03438626826519668,0.9999995308333786,0.9999995555155395,0.9999995974370732,0.9999995476207794,0.9999303442810956,1.0,0.9984249979419536,0.9999963311800689,0.9999995709736716,0.9999317178047119,0.9999990231500785,0.9999269388763056,0.9999995343206962,0.9999965514872271,0.9999989978968873,0.9796860570421925,0.999999563401043,0.9999995973897047,0.9999995450624457,0.9999992367451239,0.9999981711850723,0.9999993445759682,0.9999988547616017,0.9999995880796835,0.999932632505333,0.03863070057322815,0.04385775359482225,0.03981979494123778,0.03734968904635887,0.0405977391367516,-0.0418102380992646,-0.036850431463573856,-0.0034794272195924508,0.024201482152397247,-0.10966693719007528,0.05786878060573156,-0.015645513214690966,0.0594473018743061,0.006233166592837102,0.0722700725786608,0.06501678887319406,-0.06247212706731291,-0.07729347101281558,0.07528242954634438,0.013172049893675089,-0.07254535852601089,-0.016934971084273536,0.00022745416595238544,0.05800759435192687,-0.043148727191074605,0.043148727191074605,-0.5173638040682338,0.5173638040682338,0.9999995357622253,0.9999995472293856,0.9999995890416536,0.9999989812806139,0.9999993640531856,0.9999995202200499,0.999999548182735,0.9999986239322729,0.9999993751623139,0.9999996111470342,0.9999993203287765,0.9999971943666285,-0.16587061473745132
"Education,Post baccalaureate",0.0005451507952692386,-0.05137523987333961,-0.0686050946301609,0.031864046405155444,0.041695533747299354,-0.060709226981571204,0.08880940857354731,-0.07775205514883946,0.008347871859531807,0.04813899803198411,0.02289920812844031,,0.0711975168606939,-0.06526157475639312,0.3246551894235624,-0.015253958686235147,0.0072128596240973765,-0.0325441510713798,0.08454352238494277,0.020357469825458677,-0.09502490123119602,0.02310117803121952,-0.07832431257110492,-0.02849189816300953,0.4032204236595279,-0.032212240074572136,0.11615198694241188,-0.02086084579963551,0.13857132260679594,0.06597664773966916,-0.18545036343027377,-0.11641915752765257,0.020611863398501903,-0.01601030925976341,-0.1022206445298997,-0.11121375392545015,-0.12030203301942818,-0.03461350790151265,0.22529461565307923,0.03041339798144727,0.4248091667743059,0.0670355376292532,0.17575673232763772,-0.029929033878077903,0.06709087416554604,-0.01966090351192822,0.1195063908194933,0.00853315039465904,-0.038089882672041823,0.9984086835577738,0.9984302326513063,0.9984117527552168,0.9984081830274455,0.9984508553519035,0.9984249979419536,1.0,0.998400112051351,0.9984114377835233,0.9983681361402797,0.9983903733624045,0.9982718519414933,0.9984107306747516,0.9984099142584841,0.9983956715740624,0.9779077550310777,0.998408172687993,0.9984094758945253,0.9984082477120401,0.9984200212995629,0.9984180500202601,0.9984078318133095,0.9984199014860868,0.9984074883290442,0.9982756346098697,0.03914285168995205,0.04429945833795571,0.04053129051661333,0.038467842751325775,0.04174272147913004,-0.04046523689318523,-0.03333211094606717,-0.00026464920551313466,0.021654369259552112,-0.110114602465227,0.058143336031299175,-0.004082305979556936,0.06263712933914173,-0.004871490381797019,0.07501536150656726,0.05830764462093211,-0.06444862931338112,-0.07605412230737503,0.0695349394336206,0.017155901621826446,-0.06721470297268542,-0.01787139404058493,0.0009182336471678593,0.058791955314541455,-0.047879629209658756,0.047879629209658776,-0.5360889570681321,0.5360889570681321,0.9984123374260073,0.9984087958161636,0.9984107972434784,0.9983983107606723,0.998400308519141,0.9984138534818623,0.9984054302709789,0.9984304532182504,0.9983972214097179,0.9984122694223738,0.9984027399778301,0.9984201687348656,-0.16952201471609415
"Education,Postsecondary",0.0037990081500225282,-0.04916307754633798,-0.06819938842812416,0.023063747121845387,0.038891093739776644,-0.06186219092615765,0.09030071925668379,-0.09009146771278065,0.009093920365377609,0.039389794860348784,0.021484839747684902,,0.06344866120207426,-0.06799094115378315,0.30479763774647617,-0.026901564707560378,-0.004179527405858217,-0.04378957605771483,0.07530172016411336,0.009329613758367201,-0.1066344667700184,0.014779523576279976,-0.10294505947739901,-0.01700528958801303,0.3896477245355349,-0.04635037465584758,0.0955359677805259,-0.038169344291785354,0.13315874069172973,0.060210341305898994,-0.20239883567424208,-0.13360247764104483,0.008047442531548345,-0.022722134432356236,-0.11558344864223927,-0.123048946192815,-0.13975202974620834,-0.04657398601527979,0.22776118012711813,0.026182628348349515,0.4271674245389304,0.054680922851145675,0.16742215135151925,-0.0380529959733318,0.0599674445490783,-0.02645460401811212,0.11400906374536496,0.007641592846219525,-0.03460522500989388,0.9999966941757351,0.9999969724383881,0.9999972058294809,0.999997484417665,0.9999374855873386,0.9999963311800689,0.998400112051351,1.0,0.9999974400174023,0.9999102228169698,0.9999968643761934,0.9999229174203137,0.9999974137056389,0.9999940187738574,0.9999963350985495,0.9793252541626167,0.9999974861532284,0.9999974106676213,0.9999974728440172,0.9999970883747318,0.9999973534694366,0.999997833710593,0.9999968254189388,0.9999973655089298,0.9999176242781596,0.03854717236586508,0.04380126010552104,0.03973750960824099,0.037290373965357046,0.0405397472436853,-0.0415680738592272,-0.036604257830558734,-0.0032406659776500874,0.024229913476432396,-0.10967373299425826,0.057678341749757986,-0.01549422550280026,0.059589732016181916,0.006101667962822365,0.07250998217546333,0.064761402450898,-0.06278824660412824,-0.07727497842564894,0.07552498585887023,0.013512881418576305,-0.0728604919062255,-0.01653359030575363,-9.991005269440934e-05,0.057783132849495975,-0.04341991642969853,0.043419916429698516,-0.5169871210907028,0.5169871210907028,0.9999976350602966,0.9999972968247771,0.9999974774282545,0.9999970511494429,0.9999971548853392,0.9999970959469846,0.9999972244325647,0.9999950119101982,0.9999975155162624,0.9999971575402137,0.9999973190753696,0.9999939553597833,-0.16661269400421308
"Household,number of households",0.003936986985483868,-0.04908990728341628,-0.06806707520540722,0.023298238592682152,0.038770875535566365,-0.06179338388493102,0.09042320611330726,-0.08973351596122803,0.008916885982294086,0.03925155645605653,0.021489931696735107,,0.06332526642123971,-0.06791242562589853,0.30435342580051644,-0.027002744662223983,-0.004002549161083207,-0.04369561979879426,0.07583365806056863,0.00919894059724161,-0.10688006569447553,0.014540212746474023,-0.10241691805776414,-0.017579362944865073,0.3894707452213455,-0.04578400932813381,0.09625450027472685,-0.03756216526658564,0.13338236885115046,0.05985914684530837,-0.20148582940470755,-0.13298409507723544,0.008260766219337676,-0.023071154815364994,-0.11522350867645566,-0.12248868006566374,-0.13964029481078252,-0.04647405544086092,0.22796203592871933,0.02581722449358062,0.42697465568185916,0.054981348544810585,0.16772574199774434,-0.03784557794955804,0.059985570309020665,-0.02639784220745909,0.11419246305697343,0.007457333617334245,-0.03438382661975717,0.999999857301339,0.9999998503855076,0.9999999420775224,0.9999999788486451,0.9999326973967976,0.9999995709736716,0.9984114377835233,0.9999974400174023,1.0,0.999927388254171,0.9999996295427693,0.99992472473487,0.9999999623127216,0.9999971986438083,0.999999174832325,0.9796403756829407,0.9999999915527725,0.9999999798658625,0.9999999696280975,0.999999781865556,0.9999986368852484,0.9999998465905561,0.9999994846469425,0.9999999790153512,0.9999318733273421,0.038530103706746394,0.04376605963406569,0.0397157591044408,0.03725325536102018,0.04049884978245784,-0.04168160862976114,-0.036763248676786126,-0.0034174873118661226,0.02423906102909184,-0.10971321674699258,0.057839539505497035,-0.015648199993999908,0.05951603719588155,0.006208093367952164,0.07233166181480691,0.06500837749850143,-0.06254855651159069,-0.07719873438945327,0.07537552306623345,0.013086781094219556,-0.07260368317653479,-0.016904058731149044,0.0002029808798197315,0.05798766817949125,-0.04326428642442867,0.043264286424428665,-0.5174335299413512,0.5174335299413512,0.9999999507777341,0.9999999700375819,0.9999999804793038,0.9999995768277676,0.999999916746918,0.9999998892464625,0.9999998691168364,0.9999984599492374,0.9999998025822934,0.9999998830617617,0.9999999098480498,0.9999975091552097,-0.16593621782198345
"Housing,dwelling tenure status,Own house rent lot",0.0044968496753622356,-0.048575435078353414,-0.06714694608598024,0.023812922578222113,0.03816442996679165,-0.06278735593115178,0.0895313369611163,-0.08719728229776208,0.009126245759883186,0.03751285638213897,0.021783082945122628,,0.06252415161146932,-0.0690587615741704,0.3052618872015242,-0.027409829777545337,-0.002357737039088817,-0.043985376719308654,0.07962045575186809,0.007009039052798547,-0.1068481630721625,0.01314371894990682,-0.10034886182073613,-0.01820180896037568,0.39079064950355946,-0.04407900088368871,0.09980447396032405,-0.03426913674396865,0.13440067743248546,0.05746140154581889,-0.19622708811544334,-0.1289066977479564,0.008347005681434401,-0.024737154841093196,-0.11363398652975289,-0.11941079773893735,-0.13926038704007992,-0.046782236884455555,0.22834265265772705,0.024297573231447264,0.4256698815537052,0.056744313036821675,0.16932504968907924,-0.037266539501377205,0.06007790331848058,-0.0265728931050429,0.11424762412002804,0.0062711990177964395,-0.03305852504948669,0.9999286441826132,0.9999285937359038,0.9999296896639189,0.9999265771495816,0.9998355170474432,0.9999317178047119,0.9983681361402797,0.9999102228169698,0.999927388254171,1.0,0.9999303358630881,0.9997919048043059,0.9999274571568267,0.9999261762110535,0.9999265812302914,0.9805263731214102,0.9999273559049893,0.9999277665778535,0.9999269603930906,0.9999288454926856,0.9999181511912886,0.9999257725340894,0.9999272975123938,0.9999278425521475,0.9999128433950939,0.03972873343616967,0.04504713247016434,0.04090722205710606,0.03837899312368525,0.04162617884856918,-0.0428135685627858,-0.03783978845603946,-0.003942499629613504,0.023485441952167768,-0.10892436810508031,0.05864743551414631,-0.015914524809499602,0.05954728299839342,0.005173830929198424,0.07142470585106851,0.06675282926899662,-0.06238137299681686,-0.07740221841619288,0.0732977789880765,0.013007628967899578,-0.070900406978336,-0.018089250598046554,0.0010953394061667724,0.05891584735719826,-0.04292919032976781,0.04292919032976781,-0.5182032340200425,0.5182032340200425,0.99992801064955,0.9999280757175931,0.9999266357184613,0.9999282824335204,0.999928030679038,0.9999289596588539,0.9999263840281593,0.9999366038498035,0.9999274834224896,0.9999277673007697,0.9999270983087636,0.9999319316118661,-0.1630884638981122
"Housing,dwelling tenure status,Own house rent,free lot with consent of owner",0.003921791387445413,-0.04914282768668204,-0.06803434727546578,0.023324102762490636,0.03879907983228528,-0.06189232181403199,0.09038323296395835,-0.08968538995334552,0.009048266078895653,0.039096161853172974,0.021568066681389327,,0.06327295162082006,-0.0678865956312659,0.30414983199396806,-0.026934839442666482,-0.00395871333920477,-0.04369931162038801,0.07582676160726616,0.009106088456095925,-0.10708407564115238,0.01441525863792369,-0.1025537786991738,-0.01755398799453333,0.3893310759536473,-0.04583269758272886,0.09617299002466599,-0.037611008757923815,0.13331602764700118,0.05980191470057871,-0.20152300000799453,-0.13295681439495272,0.008226797636253032,-0.023159041287496466,-0.11523151357168844,-0.12251301143256625,-0.13971628037362363,-0.04647798201112616,0.2278679072944742,0.02581311968492719,0.4268550874675156,0.05493305321561984,0.16760741997373552,-0.03791878034715637,0.06000565815705173,-0.026400072548265298,0.11413172746937725,0.007420848987483693,-0.0342082345764466,0.9999995897920659,0.9999993550047812,0.999999661522634,0.9999996251994181,0.999932581824922,0.9999990231500785,0.9983903733624045,0.9999968643761934,0.9999996295427693,0.9999303358630881,1.0,0.9999215715886808,0.9999996311050035,0.9999965983744185,0.9999988527142387,0.9796570760157202,0.9999996727460128,0.9999996569593734,0.9999996304887304,0.9999993821520136,0.9999977628234265,0.9999995596692353,0.999998970332547,0.9999996795495378,0.9999315997645337,0.03847193727946588,0.043696520748221265,0.039652471928145507,0.03718127193606314,0.04041975725221916,-0.0417024612774146,-0.036846921224810474,-0.0035195677734171536,0.024231360113293687,-0.10974106563362107,0.05785041370947177,-0.01570134260561069,0.05958788108138907,0.0061934812468849585,0.07230675385562345,0.06512649866541566,-0.0625985392808883,-0.07714782550366422,0.07529072759187226,0.01306191032951055,-0.07255093289124298,-0.01699818020557192,0.0003058209901274671,0.05794713815858596,-0.04327437257067292,0.043274372570672945,-0.5173654676931058,0.5173654676931058,0.9999996319354054,0.9999996685146145,0.9999995922743687,0.9999992415335112,0.9999997286972774,0.9999996393762652,0.9999995149783688,0.9999983638216169,0.9999994026589082,0.9999995252469662,0.9999997267906042,0.9999973450500859,-0.16585965968426453
"Housing,dwelling tenure status,Own house rent,free lot without consent of owner",0.004773479127856912,-0.04877565446458627,-0.06799326154264447,0.022463709886643316,0.03783131690875472,-0.062011245972448,0.09163344682520633,-0.09111730646936293,0.007333162824618051,0.04131436995289928,0.020302719416030315,,0.06323223885740067,-0.06653031819710484,0.30075662722727076,-0.025728604075616543,-0.0047212201157838685,-0.04096232847824258,0.07224415264314982,0.011556346291012534,-0.10653183095028218,0.015546577211921256,-0.10393954163710997,-0.016182517859830752,0.3879083075282621,-0.045517150669635686,0.09392272165871345,-0.038504030428237156,0.13444870718453786,0.05987393952562748,-0.20480735036240144,-0.13531361453137353,0.011288379225042331,-0.023326496757153297,-0.11463352448724184,-0.1240007334679676,-0.13914891205614244,-0.04356696468548849,0.22866987589981427,0.025515602834625648,0.4298327433664226,0.05464548300159966,0.16892832904338484,-0.03728619964019306,0.060712101909534306,-0.02474657845793041,0.11634014562197352,0.006955000267826964,-0.03398218144941271,0.9999257052830703,0.9999249082511182,0.9999230386351576,0.9999255565794225,0.9998326341203216,0.9999269388763056,0.9982718519414933,0.9999229174203137,0.99992472473487,0.9997919048043059,0.9999215715886808,1.0,0.9999243652142413,0.9999157485121194,0.999927366171597,0.9789047300302838,0.9999251894519087,0.9999251885786815,0.9999257129980269,0.9999224135053075,0.9999234136344821,0.999924835701328,0.9999237115791737,0.9999249012814067,0.9998449376439843,0.038964457594185126,0.043831976843633255,0.04013712596863209,0.03771921550228849,0.0409037014648845,-0.04259398091379063,-0.03758951464337768,-0.004488921210157771,0.024176243632119464,-0.10995864946439769,0.05862085869777741,-0.015838725775936112,0.058502341536499976,0.007247967560062954,0.07102765571262264,0.0655957923490731,-0.061350092182329445,-0.0772840718330461,0.07570572061854086,0.01233690260339324,-0.07260541537955666,-0.0158709826482371,-0.0007015015978701134,0.05763115137207821,-0.04226510742073168,0.04226510742073174,-0.5152104812538162,0.5152104812538162,0.9999243969863311,0.9999250191042868,0.9999265323498222,0.9999219007785437,0.9999248840365785,0.9999240157213809,0.9999275061029834,0.9999187894869099,0.999923419923924,0.999926377784461,0.9999243947701937,0.9999092882120914,-0.16748445478140522
"Housing,dwelling tenure status,Own or owner,like possession of house and lot",0.003954666714499231,-0.04907938368859682,-0.06803004617662323,0.02328797284609197,0.03875628592777758,-0.06177986416670334,0.09041290927876978,-0.08974401602932078,0.008952199633807915,0.039222299545208325,0.021523239117821377,,0.06330613041070109,-0.06791774157119948,0.30430918573449484,-0.02700361860928818,-0.0040122988437888835,-0.04371787175388923,0.07580172053903197,0.0091752152839844,-0.10686034741850303,0.014576031650776287,-0.10243870690488835,-0.017507902506142235,0.38941142645660687,-0.04582388917574284,0.0962244714124247,-0.03760302734451629,0.13334597075193055,0.05989647690613513,-0.20153336645810477,-0.13300875301678863,0.00822327103841014,-0.023050516080604235,-0.11525170421854505,-0.122521120019657,-0.1396545694247445,-0.04649772231180847,0.227926844429639,0.02582886151197632,0.4269837509543825,0.054942940293837304,0.16770159765795137,-0.037854613976368974,0.059980272588237335,-0.0264112852848685,0.11415671126602399,0.0074654187755393234,-0.03438603911790032,0.999999858533755,0.9999998425200972,0.9999999382352244,0.9999999755026239,0.9999325091129774,0.9999995343206962,0.9984107306747516,0.9999974137056389,0.9999999623127216,0.9999274571568267,0.9999996311050035,0.9999243652142413,1.0,0.9999970024436827,0.9999992235787962,0.9796453291549467,0.9999999688802249,0.9999999836184092,0.9999999805190295,0.9999997913541473,0.99999853603368,0.9999998809065344,0.9999994533050769,0.9999999681069945,0.9999309364334469,0.038517493907475976,0.0437561915028729,0.039703503406244914,0.037239264942424556,0.04048522816042613,-0.041665948901750675,-0.0367574132219606,-0.0034137993546853535,0.0242136163315126,-0.10970548801914937,0.057842126554822376,-0.015658704548742287,0.05952564044366737,0.006212289008039576,0.07236494746457164,0.06496473201515741,-0.06260089917211999,-0.07718095268689959,0.07541545486380159,0.013077409823354695,-0.0725925740968854,-0.01690607545593374,0.000210275984466419,0.0579686078449975,-0.04324725101541949,0.043247251015419506,-0.5173890623047609,0.5173890623047609,0.999999919221638,0.9999999455266926,0.9999999466651842,0.9999994828911719,0.9999999051826312,0.999999907406472,0.9999998390749418,0.9999984254608274,0.9999997711794856,0.999999861252161,0.9999999314039842,0.999997479571918,-0.16592707060577605
"Housing,dwelling tenure status,Rent house/ room including lot",0.0041125952828148455,-0.04887043049792438,-0.06790867204000253,0.023483084046700766,0.03870484779633124,-0.06166104105886749,0.09041376914856981,-0.08947197402453122,0.00875654950941926,0.038700679147960805,0.02141038020894621,,0.06346237144698583,-0.06759104262530281,0.3048528279064513,-0.026685980766695122,-0.003744350084876553,-0.04342998255557465,0.07616436760904477,0.009493421100972196,-0.1068197339604513,0.014733833600314227,-0.10185400866916862,-0.01789637177373576,0.38976769870512495,-0.04533583016003093,0.09637217040913583,-0.037111733911587834,0.1337186092855075,0.05963339954965,-0.20097059526067038,-0.1325702416580055,0.008650098749425877,-0.02297178892369377,-0.11489059298843987,-0.12213576342116507,-0.13920820138785397,-0.04619152735165221,0.22819498568295166,0.025855539135730073,0.42693577663530546,0.05530505647410738,0.1680423543788562,-0.03761353642984822,0.06018483544648924,-0.02623736273461439,0.11450308457159675,0.007505186219523262,-0.03443611803492766,0.9999967883538694,0.9999969848945242,0.9999972082946459,0.9999969397034078,0.9999349990595945,0.9999965514872271,0.9984099142584841,0.9999940187738574,0.9999971986438083,0.9999261762110535,0.9999965983744185,0.9999157485121194,0.9999970024436827,1.0,0.9999959934240894,0.9797263580165856,0.9999971130284334,0.9999969610602767,0.9999970341679758,0.9999969923090032,0.9999970401517545,0.9999968164995185,0.9999979153265693,0.999997029882447,0.9999390496671151,0.0384791055727664,0.043735033951341616,0.03965910589637759,0.037190152463959285,0.04044157688247915,-0.041673380953301774,-0.03683875083044385,-0.0034823709299895253,0.024246970202268632,-0.10964497713674773,0.05793075011863915,-0.01569074695852179,0.059513136298205545,0.0060628080020075185,0.07224671618653486,0.06512198755478009,-0.06251929402258864,-0.07688233794025175,0.0754043148769962,0.01308781502078107,-0.07295289334568254,-0.01687223214095602,0.00013012515433804243,0.058137434525374024,-0.04320840246937471,0.04320840246937472,-0.5173855273741383,0.5173855273741383,0.9999969130609585,0.9999969705308576,0.9999969769630089,0.9999972691883345,0.9999970725133986,0.9999967178320607,0.999996384439806,0.9999962285222287,0.9999966291198721,0.9999967001585489,0.9999969154700022,0.9999961993108345,-0.16584329136587941
"Housing,dwelling tenure status,Rent,free house and lot with consent of owner",0.004009732261934419,-0.04905733321377855,-0.06820526351107661,0.023167827980473562,0.038704900849042066,-0.06185951440643817,0.09053710349235868,-0.08980458584138662,0.008854000087496858,0.03918454787255116,0.021493931906396098,,0.06331886848427759,-0.06779847759523766,0.3038127007019632,-0.026858092762822458,-0.00398748649727738,-0.04346620515520107,0.07556157701223722,0.009358420211303809,-0.10709070332019592,0.014473637984699224,-0.10262806096701876,-0.0175650973338366,0.3892181471757113,-0.04582069904220604,0.09618048968535539,-0.0376310620775238,0.13348016620878775,0.059894934539212095,-0.201765253874875,-0.1331336657845613,0.008499744454465503,-0.023071188044135243,-0.11517031094842481,-0.12261688674731419,-0.1395787598230729,-0.0462300532064404,0.22797039593332177,0.025786951868641165,0.42696221462903927,0.054959373611124865,0.16776842123177335,-0.03788337497905436,0.060070920019030985,-0.026259245899876354,0.11434103649107026,0.007494665102487071,-0.03436418052443326,0.9999991378008204,0.9999990029087922,0.9999991402148043,0.9999992694810983,0.999932805818863,0.9999989978968873,0.9983956715740624,0.9999963350985495,0.999999174832325,0.9999265812302914,0.9999988527142387,0.999927366171597,0.9999992235787962,0.9999959934240894,1.0,0.9796009297690079,0.9999992086348166,0.9999991980352643,0.9999992879912145,0.9999987536822863,0.9999974415491812,0.9999990133145052,0.9999985100025192,0.9999991976592005,0.9999338910982496,0.03835781946115518,0.0435647038573144,0.039545053452203056,0.03706786905273673,0.04031326981308862,-0.04166841020119768,-0.036859560279120386,-0.003600574447747384,0.024275066347601557,-0.10972035812452051,0.05781037972946355,-0.015607158185641479,0.05941715157976325,0.006307359966193807,0.07240831604870877,0.0650037289228282,-0.062465756305666635,-0.07735644201095943,0.07545385199453868,0.01307933740066672,-0.07268891503808624,-0.016949634092805067,0.00026103868479731396,0.057938527675518325,-0.04305946080677228,0.043059460806772275,-0.5175454260392104,0.5175454260392104,0.9999989755410603,0.9999992304796833,0.999999241610511,0.9999983450891349,0.9999991029440188,0.9999990594752478,0.9999992048424836,0.999997627947757,0.99999909113219,0.9999990836510532,0.9999991108312871,0.9999970841719649,-0.16586108246962222
