,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population,crime_label
"Labor,Employed",-0.059982308238006425,-0.06343260802852248,-0.028405518171841372,0.016470332525710042,0.03935414825649127,-0.007655343163724151,-0.01762601777535265,-0.31213758793452234,-0.24471201290222047,,,-0.07248760544649153,-0.14254553557620447,-0.10800368377507244,-0.1752723173500471,-0.33605294000131397,-0.3175816705854393,0.03911687260908881,-0.2750829488322849,-0.10820007316507245,-0.43759642990598363,-0.12668941350906981,-0.2616754789626958,0.09114212690805096,0.17537651253223038,-0.12089327310775635,-0.3756736274186507,-0.31658908777998085,-0.23114006156766198,-0.05478824627239759,-0.2345599112681354,-0.2973821828863945,-0.26907959791419495,-0.13051019519921217,-0.14087850879305008,-0.3536683397752139,-0.19571362480127683,-0.2895413382016316,-0.23959589506070003,-0.1893619828025694,0.4506264465879518,-0.307873359241434,0.03785865686471745,-0.08508145462712201,-0.03581924052408883,-0.12333807814606929,-0.07755580568844182,-0.016241724542076515,0.09036905951690283,0.9999999944013829,0.9999999932016227,0.9999999970161373,0.9999999957542283,0.999993545029357,0.9999999152961758,0.9999905930928779,0.9999999433393085,0.9999999965056329,0.9999914818464627,0.9999999242518546,0.9999934000536103,0.9999999948660291,0.9999992720819421,0.999999799527464,0.9987518165169118,1.0,0.9999999989235514,0.9999999995678329,0.9999999839300534,0.9999997668455344,0.9999999737649539,0.9999999711266582,0.9999999978989018,0.9999943275438617,0.01817027951998801,0.007248054919006181,0.017018966776786267,0.022271702946510666,0.016069901483802395,-0.016310765370662752,-0.01203324331555156,-0.02363950727302667,-0.02123499947420016,0.05456369150902308,-0.02373451345177922,0.1254773552439367,-0.09587121312351436,-0.0407375213821771,-0.016602644513691728,0.03175694689164987,-0.04575526009817685,-0.007864709670323301,-0.013600997071520193,0.04843491858148986,-0.0012871931569331365,-0.05832549729541517,0.014713802169207254,0.03443211520659984,-2.6682136706491023e-05,2.6682136706476915e-05,-0.23398768573549833,0.23398768573549833,0.9999999945948791,0.9999999898540614,0.9999999959017855,0.9999999693152088,0.9999999753530953,0.9999999862907764,0.9999999851565242,0.9999997722904991,0.9999999768351913,0.9999999800009858,0.9999999871322841,0.9999996628636679,0.00936519982354832
"Labor,In the Labor Force",-0.059980585656012324,-0.06343114103227178,-0.028403721186208854,0.01647179503356704,0.03935280874085205,-0.007655820391445982,-0.017626714447030588,-0.31213731765550845,-0.24470492362850255,,,-0.07249122608599169,-0.14253827600604682,-0.10799930417771805,-0.1752743087288541,-0.33604457995394027,-0.31758027462519317,0.039117033297841074,-0.27507740216573384,-0.10819059515198921,-0.4375836265351176,-0.12669541915661334,-0.26167750846673576,0.09115215516577882,0.1753747922632017,-0.12089679085813154,-0.3756725601000275,-0.31657738128689433,-0.23114040801559432,-0.05479733135099112,-0.2345502793948278,-0.2973869597679988,-0.26906865670220587,-0.1305119265047145,-0.14087331745600692,-0.3536563758628396,-0.1957079125497755,-0.2895323789220406,-0.23958744459781134,-0.18935525594172234,0.45061622435378823,-0.30786334081566574,0.03785977361523989,-0.08507180921627809,-0.03581659929643202,-0.12332570590193942,-0.07756975052797412,-0.01624266159480689,0.09036830902802918,0.9999999911058928,0.9999999916563779,0.9999999961978278,0.9999999964434683,0.9999935381998452,0.9999999167984737,0.9999906120174514,0.9999999375251499,0.9999999978054073,0.9999915218683657,0.9999999263856502,0.9999934180652489,0.9999999951536023,0.9999992684270308,0.9999998001477644,0.9987519309127054,0.9999999989235514,1.0,0.9999999990937956,0.9999999793147158,0.9999997812487063,0.9999999730310557,0.9999999685128892,0.9999999978719111,0.9999942694046898,0.018170449423398672,0.007248359608766536,0.017019191528718274,0.022271866994810378,0.01607002107642278,-0.016310648878449213,-0.012033241672060869,-0.02363905678124898,-0.021236879194159754,0.0545668836213606,-0.023735692708232614,0.1254750395494712,-0.0958707634166235,-0.04073522867939576,-0.016604327081412858,0.03175840681920545,-0.04575331332378268,-0.0078663647436164,-0.013599418232251642,0.04843528808764782,-0.001289215029088339,-0.05832666363174547,0.0147154147728491,0.03443114480709861,-2.4971254384920686e-05,2.4971254384923837e-05,-0.23398109507759993,0.23398109507759993,0.999999994199817,0.999999993265206,0.9999999973230584,0.9999999633602964,0.9999999760255017,0.9999999833320093,0.999999981188547,0.9999997790757801,0.9999999779414852,0.9999999778729606,0.9999999847047631,0.999999668118283,0.009366577877356596
"Labor,Not in the Labor Force",-0.05998361188240305,-0.06343380043277115,-0.02840601983423594,0.016471677727141035,0.03935487934551149,-0.0076561505426134355,-0.01762724140337506,-0.31213873193159114,-0.24471350157626373,,,-0.07249391461902503,-0.14254758340425058,-0.10800463150747193,-0.1752744733960626,-0.33605713683687893,-0.31758205590695066,0.03911599837864823,-0.27508287741844784,-0.10820145168932761,-0.4376011301493036,-0.12668798758055494,-0.2616805299634586,0.09114138631876056,0.17537803489973847,-0.12088555379383378,-0.3756757250962326,-0.316591934202376,-0.2311418609044079,-0.0547922598642338,-0.23456182644335544,-0.2973830956163093,-0.2690806604782566,-0.13051180902872797,-0.1408791208197195,-0.3536691952837425,-0.19571469477593573,-0.28954148797376233,-0.23959629533476837,-0.18936234354445328,0.4506228821591611,-0.30787664834150597,0.03785845692776051,-0.08508583781655457,-0.0358213948139567,-0.12333038940904018,-0.07755483315037089,-0.016240739465901655,0.09036772386898437,0.999999993662723,0.999999993674517,0.9999999969081392,0.9999999949568821,0.9999935235495608,0.9999999146611891,0.9999905774442033,0.9999999424121416,0.9999999976140219,0.9999914786292436,0.9999999252253627,0.9999934299092827,0.9999999943847854,0.9999992713892139,0.9999997924839977,0.998751798871783,0.9999999995678329,0.9999999990937956,1.0,0.9999999830871057,0.9999997632090237,0.9999999727378792,0.9999999698554534,0.9999999984277187,0.9999943423856671,0.018168674417435506,0.007246784319166293,0.01701741647852052,0.02227006908304416,0.01606831176733875,-0.016309239935162815,-0.012031860641350289,-0.0236377964337409,-0.021233340306071706,0.05456537119711485,-0.02373728538781687,0.1254765277486212,-0.09587180969282828,-0.04073728376153982,-0.01660336581271758,0.03175720786630686,-0.04575385688977895,-0.007865731337191659,-0.013599898424346543,0.04843584928467543,-0.0012891030839063534,-0.05832742876828001,0.014715862007687552,0.034431276617876795,-2.8807732330923687e-05,2.880773233090261e-05,-0.2339834427304061,0.2339834427304061,0.9999999944443905,0.9999999901493495,0.9999999955972758,0.9999999667773133,0.9999999757995456,0.9999999862376773,0.9999999839511182,0.9999997792194839,0.9999999776241483,0.9999999831295324,0.9999999865189603,0.9999996633276396,0.00936355835898119
"Labor,Underemployed",-0.059986781161934746,-0.06344451451222159,-0.028419762875567498,0.01646858017272782,0.039366453769431924,-0.007644720724365992,-0.01762882191970067,-0.31216967275511937,-0.24473905906382162,,,-0.0724476039542565,-0.1425796401728019,-0.10802154533685092,-0.17528698367181877,-0.3361139889635197,-0.31760709404593107,0.03910378789702157,-0.2751151151358859,-0.1082346418603871,-0.4376524169983708,-0.12668856589795932,-0.2617132015839073,0.09108323171060397,0.17536938143152253,-0.12088603281727515,-0.37569740056499495,-0.31665780301225877,-0.2311616015626661,-0.05478596511041525,-0.23461358666559362,-0.2973910065888226,-0.2691441722263532,-0.1305276812301479,-0.14090349614626574,-0.3537387006068043,-0.1957536080700102,-0.2895776863189239,-0.23963162802114366,-0.1893954936064845,0.4506274152827459,-0.3079278947601649,0.03784236294492711,-0.08513035515486309,-0.03584245543698745,-0.12337003946991709,-0.07751577408150397,-0.016238621834808637,0.09036584545659969,0.9999999881909243,0.9999999884095939,0.9999999815753009,0.9999999758217801,0.9999935111230436,0.9999999066684976,0.9999903818199687,0.9999999336633746,0.9999999717192289,0.9999912237164768,0.9999998737251493,0.9999931994496163,0.9999999724820511,0.9999992262403932,0.9999997510016425,0.9987550291309759,0.9999999839300534,0.9999999793147158,0.9999999830871057,1.0,0.9999997029174533,0.9999999596827454,0.9999999472128529,0.9999999770680752,0.9999943550954691,0.018169662716062546,0.007249120889144654,0.017018192160295886,0.02227049253819423,0.016069164858338935,-0.016309892311208614,-0.012032678929648046,-0.02363709528229205,-0.02122390777832672,0.05455412379462743,-0.023743172407085976,0.1254919595867678,-0.09587572077363377,-0.04074478426312139,-0.016597223947278757,0.031752972777605235,-0.045757661226834855,-0.007873491811045383,-0.013600652887450989,0.04843496783450659,-0.0012768689664897639,-0.05832389040597744,0.014708082570115232,0.03443785361365217,-3.5897923766892704e-05,3.5897923766895353e-05,-0.23395890525009264,0.23395890525009258,0.9999999720870091,0.9999999556691633,0.9999999735465603,0.9999999586453399,0.9999999668007234,0.999999974936996,0.9999999779143297,0.9999997319387108,0.9999999578862219,0.999999971124829,0.9999999693130481,0.9999996641577121,0.009355134591008079
"Labor,Unemployed",-0.059929300333768185,-0.0633730036480871,-0.02837427156085951,0.01647066392619398,0.03930729192798843,-0.007678446016382856,-0.017614236233899676,-0.3121586940156764,-0.24467063442927603,,,-0.07239880235783855,-0.14247531727998494,-0.10793343342131448,-0.17537202752782619,-0.3358727875289122,-0.3175565083772743,0.03911840669483906,-0.2750559952890933,-0.10806011142521582,-0.4374295554771117,-0.12683521669783157,-0.26166127445464726,0.09132579932828049,0.1751483796805544,-0.12114886692339547,-0.37575469204826406,-0.31641611787036483,-0.2311807479556352,-0.05479555560019289,-0.23441298004832045,-0.2974857893560905,-0.2689178714689382,-0.13056065976801098,-0.14079457586489688,-0.3534791401110063,-0.19559657418533025,-0.28942658134094207,-0.2394871245225793,-0.18925394918302219,0.4505400328129996,-0.3077399687744019,0.0378774854335909,-0.08493715389827855,-0.03573601833758869,-0.12328564808287099,-0.07784599581360226,-0.016253307862869062,0.09036522395162533,0.9999997329249074,0.9999997183611877,0.9999997576581378,0.9999997971969705,0.9999936099786018,0.9999996966839717,0.9999905909704179,0.9999996386107267,0.9999997745696889,0.9999921657413998,0.9999997276187822,0.9999931429867674,0.999999802451788,0.9999986585532842,0.9999995867418456,0.9987517862051849,0.9999997668455344,0.9999997812487063,0.9999997632090237,0.9999997029174533,1.0,0.9999998245043412,0.9999997936435823,0.9999997645453937,0.999993198227511,0.018164928443385756,0.007241468622710307,0.01701347832785258,0.022265168292167667,0.01606415703641456,-0.01631158931733107,-0.012028111018545588,-0.02363828987933654,-0.021318128160890286,0.05457996764972337,-0.02367722125570437,0.1254667497834981,-0.09583350970280038,-0.04073320927340099,-0.016602162142202965,0.031754937421524077,-0.04575286653041284,-0.007851339079281485,-0.013592239084049853,0.04841224992864683,-0.0012874147425763604,-0.058324587381171834,0.014732835233311457,0.03440733942755468,3.2795111649234075e-05,-3.2795111649233106e-05,-0.23387579013380713,0.23387579013380705,0.9999997543781126,0.9999998150383275,0.9999997963145536,0.9999996953654449,0.9999997537085826,0.9999997074430516,0.9999997121723627,0.9999996562008914,0.9999997712487789,0.9999996714380903,0.9999997270180621,0.9999995504683633,0.009359455884542263
"Poverty,poverty incidence by employed",-0.0599724071731019,-0.06341656932222647,-0.028389228560941004,0.016472429182565744,0.03933896788457866,-0.007657844900038025,-0.01763191385023269,-0.31220555631420044,-0.2447448098335583,,,-0.07247360751414876,-0.14258320087173684,-0.10800655434949301,-0.17534821949011944,-0.33607026036111165,-0.31761946401447044,0.03911182032925322,-0.27511631710866463,-0.10821195330861762,-0.4376246966382253,-0.12671220589753568,-0.26171349078716466,0.09112978501876824,0.1752863723657512,-0.12093208305742648,-0.3757284530035965,-0.31662469419277456,-0.23119686607939297,-0.054783630050865416,-0.2345896386237142,-0.29744541763780447,-0.269125182491049,-0.1305460248049869,-0.1408914089714115,-0.35371112251053893,-0.19574260618407796,-0.2895699736633833,-0.2396257180356587,-0.18937801435462578,0.45059400141577866,-0.3079096432831591,0.037836571806278835,-0.0850967601629788,-0.035824914340881614,-0.12334492843361568,-0.07761259975220576,-0.016226125178318868,0.09035312820087807,0.9999999699966048,0.9999999577533903,0.9999999680173622,0.9999999747439174,0.9999934846876221,0.9999999074229724,0.9999903224423495,0.9999999186767272,0.9999999656698864,0.9999915712732454,0.9999999124732213,0.9999933108731489,0.9999999677757666,0.9999990782783481,0.9999997590824893,0.998755160491095,0.9999999737649539,0.9999999730310557,0.9999999727378792,0.9999999596827454,0.9999998245043412,1.0,0.9999999688608077,0.9999999707820364,0.9999938720855944,0.01815421885541086,0.007235086760761029,0.017002957593985683,0.02225544534227867,0.01605509774564897,-0.01629220552414325,-0.012014812045313817,-0.02362378712654115,-0.02126298782043211,0.05456394306180152,-0.0237202212991462,0.12548615059582308,-0.09585847058092786,-0.04073961941284279,-0.01659239711420817,0.03175793297665898,-0.04574047087533213,-0.007869496513642693,-0.013599103728199774,0.04842561834416403,-0.0012983552540591502,-0.058333954714380354,0.014724682539229678,0.034426101663626994,-1.1596369189894886e-05,1.1596369189918461e-05,-0.23397300856125294,0.23397300856125297,0.9999999625475248,0.9999999621520259,0.9999999762404366,0.9999999253828961,0.9999999665920853,0.9999999651843505,0.9999999622893593,0.9999998364584785,0.9999999687250892,0.9999999352516555,0.999999948863727,0.9999997331989596,0.009339185236422527
"Poverty,poverty incidence by household",-0.05998184200641074,-0.06343021835100467,-0.02839746314041176,0.01646610231826754,0.039352020597981444,-0.007665149521702053,-0.017625002177949687,-0.31215516795305503,-0.24473055837622704,,,-0.07254617869969641,-0.14255462443425732,-0.10800192259603532,-0.1752839942112109,-0.3360428509851601,-0.3175913922175061,0.039125020723476206,-0.2750841821099192,-0.10819436749085397,-0.4376063885951199,-0.1266859430416074,-0.26166400196734635,0.09119505698371805,0.17532517133131872,-0.12093407572715166,-0.3756842023970884,-0.3165929407559509,-0.2311543351560239,-0.054754233952900334,-0.23456137021771284,-0.2973966290289658,-0.2690903628028354,-0.13050582480488543,-0.14088106111661167,-0.35367463173613056,-0.19572067212685548,-0.2895560824417591,-0.23961270373119523,-0.18936926783080407,0.45060919680642963,-0.3078838714885316,0.037887396368617585,-0.08507481573030108,-0.03581809677700595,-0.1233630920161805,-0.07757497571586183,-0.016238887057549396,0.09037205342240737,0.9999999616856571,0.9999999586381935,0.9999999631172694,0.99999996549409,0.9999935889132813,0.9999998749736219,0.9999902782616255,0.999999944160646,0.9999999649214609,0.999991616500077,0.9999998870534382,0.9999933086863412,0.9999999663164331,0.9999991802879519,0.9999998013274908,0.9987541542025379,0.9999999711266582,0.9999999685128892,0.9999999698554534,0.9999999472128529,0.9999997936435823,0.9999999688608077,1.0,0.9999999712513348,0.9999943001884982,0.018165058294276393,0.007243405012622095,0.017013543868959938,0.02226639189603514,0.016065107699982165,-0.01630757148663511,-0.012027987985095558,-0.023635182094355948,-0.02124515420054502,0.054546549365508644,-0.023712169001642934,0.12548446093794752,-0.0958676065423494,-0.040738659253474314,-0.01659628617505533,0.03176024166354275,-0.04576282908403844,-0.007857478998208836,-0.013583363103780008,0.048427395450850584,-0.001305704440588207,-0.05832596890559969,0.01472563690205538,0.03441765138915443,-1.3579182550760778e-05,1.3579182550770519e-05,-0.23396582893525042,0.23396582893525042,0.9999999685992024,0.9999999625924065,0.9999999715008099,0.9999999503080608,0.9999999368373531,0.9999999729850673,0.999999956223385,0.9999997727273897,0.9999999640279676,0.9999999399676589,0.9999999671562911,0.9999996012771758,0.00934939663329776
"Poverty,poverty incidence by population",-0.05998496571503267,-0.0634342829115803,-0.028401900186494293,0.016471831441333754,0.03935475962146277,-0.007658716369945921,-0.017627051694012567,-0.3121466601248976,-0.24471394467136068,,,-0.07249486247520713,-0.1425450663293091,-0.10800468729066429,-0.17527627287034392,-0.33605519147164875,-0.3175874162719012,0.039121272165512866,-0.2750772901179788,-0.1082041946273632,-0.4375987775129765,-0.12668592211640045,-0.2616758956993745,0.09114535394864938,0.17539402858305728,-0.12088383472308019,-0.3756676661937782,-0.3165905102715108,-0.23114549953553074,-0.05479172967059237,-0.23456222845524174,-0.29739453477671446,-0.26908252481874256,-0.13050982517547816,-0.1408812402166044,-0.35367192683265797,-0.1957190730055943,-0.28954635887315294,-0.2396015659484705,-0.18936685246176924,0.4506260889525464,-0.30787348080317134,0.03786845227973245,-0.08507915890955715,-0.03582036782686398,-0.1233254380286634,-0.07756619028425095,-0.016239952027842456,0.09036835453078954,0.9999999898846228,0.9999999908684299,0.999999995998904,0.9999999936439389,0.9999934172131079,0.9999999105875638,0.9999906150049462,0.9999999451885268,0.9999999965470349,0.9999914794407925,0.9999999316316988,0.9999935185802006,0.999999993513443,0.999999287671222,0.9999998017394423,0.998750105821155,0.9999999978989018,0.9999999978719111,0.9999999984277187,0.9999999770680752,0.9999997645453937,0.9999999707820364,0.9999999712513348,1.0,0.9999943467065682,0.018169154449612045,0.007246842659335954,0.01701785175554733,0.022270807056560135,0.016068939734993928,-0.016309205570261665,-0.01203229217624663,-0.023638771346495967,-0.021233974799517517,0.05456762891970556,-0.023738161245710036,0.12547532136958217,-0.09587064457622535,-0.04073823975256219,-0.016605913963245504,0.03175771980677901,-0.045753028773274716,-0.007863705891963947,-0.01360000913895089,0.0484333635021617,-0.0012877100417334642,-0.058326492535086746,0.014716661384418845,0.034429420846425085,-2.8553020622910527e-05,2.8553020622892035e-05,-0.23398323365998444,0.2339832336599845,0.9999999948875395,0.9999999919393308,0.9999999950387588,0.9999999591235815,0.9999999751782986,0.9999999867406804,0.9999999803816643,0.9999997916929136,0.999999980173037,0.9999999812130758,0.9999999840943747,0.9999996665964009,0.009367302597098575
"Poverty,poverty incidence by unemployed",-0.06008646986729392,-0.06350944195639815,-0.028512517147539978,0.016495811377722193,0.03941891344766801,-0.007710358354597533,-0.01758218849677027,-0.3113323656654535,-0.24439794232483425,,,-0.07292266868577751,-0.14198627390153398,-0.10795066453631742,-0.1742978430145161,-0.33591966229788417,-0.3170462532599763,0.03913379271620322,-0.27470180062331967,-0.10832715486267022,-0.4374328656440286,-0.12651427405136836,-0.26145434497704234,0.0909832481399483,0.17618134894901763,-0.12114060036617488,-0.37521018930878364,-0.31628131911084695,-0.2304189352681055,-0.05465828380471071,-0.23429243530765417,-0.296844214589487,-0.2684574506358624,-0.13026744547875302,-0.1407482659597624,-0.3531312863509307,-0.19525847289419712,-0.2891384005000625,-0.23921289871431972,-0.189180172009532,0.4512253548496116,-0.3072720358060326,0.03809934105822011,-0.08492625271070044,-0.03564039921063272,-0.12342626797765256,-0.07717892244019794,-0.016314985640367822,0.09049382874340152,0.9999943543927627,0.9999943442119654,0.9999942926417279,0.9999943062802498,0.9999882595932428,0.9999941025233889,0.9999878984242572,0.999994657646474,0.9999943425595512,0.9999817303066659,0.9999941792225899,0.9999897394859383,0.9999944315115937,0.999994267099016,0.9999943670792104,0.9986688601449202,0.9999943275438617,0.9999942694046898,0.9999943423856671,0.9999943550954691,0.999993198227511,0.9999938720855944,0.9999943001884982,0.9999943467065682,1.0,0.018274602091667622,0.007344768992414794,0.017124427525670192,0.022376517494605806,0.016169174918066638,-0.016442907005178906,-0.01217280288415302,-0.023739207518989076,-0.021041810258879162,0.054468083872001374,-0.023791592118932964,0.12539916041450913,-0.0959506585394888,-0.040641532591208784,-0.01659686267724951,0.03162645930985262,-0.04601181584950916,-0.007833372249136255,-0.013492551923727381,0.048538184673553544,-0.0011629724709362542,-0.058427465533281216,0.014768494647371903,0.03445585927466611,-0.00011303801208738744,0.00011303801208737998,-0.23384755395118015,0.23384755395118,0.9999943137504569,0.9999943293840288,0.9999942939320323,0.9999945474298427,0.9999939660519584,0.9999943416428027,0.999994415445456,0.9999935286479156,0.9999941643535941,0.9999946414897205,0.999994335997242,0.9999928978064007,0.009513024311095136
Consumer Price Index  - all items,0.2634818166569937,0.02681391094971428,-0.15433838552035625,-0.19780571861514967,0.06631010967150756,-0.028400303749633232,-0.022020630425915188,0.03954631935876287,0.04153449150158237,,,-0.006121062055930283,0.07658858465243502,-0.028777580822199198,0.03177154075446777,0.014114569224693264,0.009651066949410671,-0.04285117438209498,0.020680199222464116,0.02442121640753077,0.014880153173973643,0.0013337758468056574,-0.020991667173201993,0.05087529657218826,0.010733659502743294,-0.021149775772403404,0.02385421887239844,0.011934256102179876,0.08155389092582596,-0.0010308019491696444,-0.001267897634719973,-0.03521468272058272,0.03993764177280435,0.05257326530965633,0.0017777625561625114,0.047892878195816314,0.03546958052993187,0.030253657613568016,-0.0005806183576133668,-0.020770094865489693,0.04905104205430814,0.0485800757809159,0.023985392435221,0.06816508272513913,-0.011811240312852926,0.007662765870093671,-0.029510345343955573,-0.6231286205972117,0.2646587746909382,0.018163165872554874,0.01817138718725494,0.01817055899704911,0.018168933357936776,0.01821608836207276,0.01815791137155383,0.01850302225466674,0.018172945951613412,0.018171524453587627,0.018463625095981654,0.018145177459106446,0.01822522150343869,0.01817466004192314,0.01823538071261038,0.018211616034475197,0.01677398485968502,0.01817027951998801,0.018170449423398672,0.018168674417435506,0.018169662716062546,0.018164928443385756,0.01815421885541086,0.018165058294276393,0.018169154449612045,0.018274602091667622,1.0,0.9724284128613051,0.9995066257334516,0.9975165382661381,0.9945070081663472,-0.7810020266883442,-0.6838446300634851,-0.45745411684615284,-0.018977181529602795,-0.021433449377859466,-0.056994162626779414,0.08815586995419285,0.0323346288588159,-0.03620766419993083,-0.020412715406620343,-0.05418792976063397,-0.06660393216320272,0.06262326695912265,0.06601681712863645,-0.003436404305177627,0.007996473564527047,0.38979216286188906,-0.2424309264120367,-0.04878961337650151,-0.024336460890896566,0.024336460890896493,-0.0639961941021808,0.06399619410218062,0.018167426837645082,0.018173422353402652,0.018167846266241378,0.018165390235705358,0.01815746850067161,0.018167660945436745,0.018161785791980672,0.018129438722540026,0.018175648000135665,0.018169685035701735,0.01817685121411458,0.018121680063584875,-0.08194185352895733
Consumer Price Index -Alcoholic beverages and tobacco,0.2643652029223834,0.048870997664429164,-0.16200888346219255,-0.19390946526524755,0.011525041681718815,-0.05949002289151326,-0.020353899813257498,0.031069713388010303,0.03291707327388848,,,-0.011533391913929348,0.07906339969648446,-0.041073993860878,0.021277095687044497,0.001493070340563227,0.009528980346727271,-0.06566577165815554,0.013351689523168548,0.029897811597867405,0.007749851399293559,-0.007901309892507357,-0.04135637461448743,0.04080780833618125,0.0027977927867530172,-0.02064509748269801,0.013280888558275656,0.00379598651606328,0.08162978817891997,0.0014081186704044241,-0.012016686192268668,-0.039870184865760196,0.044822487090417924,0.05198205055930782,0.006037724999101543,0.03957467441174698,0.03526435750462436,0.02945368430385301,-0.001401850321680665,-0.03434993474508892,0.04090440041444333,0.04225395792231254,0.01957380261566625,0.06248994413478483,-0.012191063943702226,0.01003860625510162,-0.04023913986492165,-0.47361657313887257,0.08541059214952974,0.007242392514933795,0.007249206037119861,0.007248227491914005,0.007247346133209137,0.007303336814190944,0.007240653172645517,0.007534410673385294,0.007252559226942661,0.0072489169367751585,0.007497893302882091,0.007224992191940222,0.007288370172229057,0.007251856064899789,0.007299206598699997,0.007285043622174407,0.006350345177639642,0.007248054919006181,0.007248359608766536,0.007246784319166293,0.007249120889144654,0.007241468622710307,0.007235086760761029,0.007243405012622095,0.007246842659335954,0.007344768992414794,0.9724284128613051,1.0,0.9757609724187537,0.9733934076219097,0.9836280106017155,-0.6508844028699398,-0.5861200592722327,-0.3056272926733603,-0.011775161891252568,-0.04363622541469977,-0.04662073918882894,0.0794074795911031,0.029978753250825177,-0.016606804710714775,-0.0015399063873928905,-0.06751372855477417,-0.05839358601034329,0.059024770043694795,0.0821725399076521,-0.013585534141913446,-0.004421509562101464,0.343458937674822,-0.16126994316795057,-0.10885600114785848,-0.008937576170603544,0.00893757617060357,-0.053765242184757076,0.053765242184757214,0.007245004074346635,0.00725012105828609,0.007246520685535393,0.007242979694617443,0.007236433499947104,0.00724709861593039,0.007241252838385115,0.007215727721536789,0.007253450097657477,0.007248436470382361,0.007252993218575612,0.007207555673547816,-0.08945246819825922
